,custid,age,sex,marital,area,education,amt_nike,amt_hnm,amt_strbk,amt_dgt,amt_book,amt_htl,amt_prmmsneakers,cnt_pstyr,amt_pstyr,cnt_login,amt_nxtyr,cnt_nxtyr
1926,1927,26,F,single,SEOL,university,38400,0,28600,0,0,0,87700,4,253879.0,2,413022,8
1927,1928,27,F,single,SEOL,university,0,0,28800,0,35000,0,0,3,239463.0,11,175396,10
1928,1929,27,F,single,SEOL,university,0,0,0,0,0,0,150600,1,320567.0,9,389570,11
1929,1930,27,F,single,SEOL,university,24000,0,21400,0,0,125500,0,4,270530.0,3,454801,8
1930,1931,26,F,single,SEOL,college,27000,0,23000,0,0,0,0,5,286809.0,10,712901,11
1931,1932,26,F,single,SEOL,university,33300,0,25200,0,0,0,0,3,293850.0,13,435029,11
1932,1933,26,F,single,SEOL,university,0,0,19200,0,0,111300,0,3,230080.0,17,476747,5
1933,1934,26,F,single,SEOL,college,0,46000,23700,0,0,0,0,3,226320.0,4,286477,13
1934,1935,27,F,single,SEOL,university,28600,0,33200,0,0,0,0,3,291239.0,12,427009,5
1935,1936,26,F,single,SEOL,college,27000,0,0,0,0,0,0,3,256613.0,7,406344,10
1936,1937,26,F,single,SEOL,university,20500,0,25100,0,0,0,0,4,221991.0,19,296013,11
1937,1938,27,F,married,SEOL,master,0,0,24500,0,0,0,0,3,224686.0,7,357332,10
1938,1939,26,F,single,SEOL,college,0,0,22400,0,0,0,0,2,210153.0,6,422987,17
1939,1940,27,F,single,SEOL,college,21900,0,34900,0,0,0,0,4,274500.0,16,400958,8
1940,1941,27,F,single,SEOL,university,26200,0,28200,0,31000,0,0,4,253540.0,7,294376,4
1941,1942,26,F,single,SEOL,college,25700,0,31200,0,0,105000,0,4,281847.0,5,311751,10
1942,1943,27,F,single,SEOL,university,0,39700,0,0,0,0,0,2,253092.0,5,0,0
1943,1944,27,F,single,SEOL,university,0,0,30300,0,0,0,0,3,283739.0,4,552341,11
1944,1945,26,F,single,SEOL,college,27600,0,42000,0,0,0,0,5,264687.0,5,406679,13
1945,1946,26,F,single,SEOL,university,34300,0,27400,0,0,0,96000,4,243363.0,9,493846,4
1946,1947,27,F,single,SEOL,university,23900,0,38400,0,0,0,0,4,222748.0,6,323699,11
1947,1948,27,F,single,SEOL,university,0,0,25700,0,0,0,0,3,244424.0,10,181610,11
1948,1949,27,F,single,SEOL,college,0,0,22400,0,0,0,85700,2,250180.0,5,349767,20
1949,1950,26,F,single,SEOL,university,29000,0,0,0,0,0,0,3,279361.0,2,96556,11
1950,1951,27,F,single,SEOL,university,30400,0,32000,0,0,0,150400,4,258875.0,10,481956,11
1951,1952,27,F,single,SEOL,college,25900,37800,38600,0,0,0,0,5,288901.0,12,558725,14
1952,1953,26,F,single,SEOL,university,0,0,32200,0,32000,0,0,3,270374.0,9,567515,5
1953,1954,26,F,single,SEOL,university,0,0,32500,0,0,0,0,3,281986.0,7,531654,8
1954,1955,26,F,single,SEOL,university,24600,0,36600,0,0,0,0,4,268169.0,7,337647,8
1955,1956,26,F,single,SEOL,university,32700,0,31500,0,39000,0,0,4,300179.0,3,328189,9
1956,1957,26,F,single,SEOL,university,27400,0,0,0,42000,0,65600,3,287507.0,1,466351,8
1957,1958,26,F,single,SEOL,university,0,0,29800,0,0,0,0,3,217761.0,10,573321,6
1958,1959,27,F,single,SEOL,university,0,0,38600,0,28000,0,0,4,239311.0,2,470949,13
1959,1960,27,F,single,SEOL,university,25000,0,35200,0,0,0,0,4,267156.0,4,233036,3
1960,1961,26,F,single,SEOL,college,28200,38100,26100,0,0,0,0,5,212070.0,7,23827,3
1961,1962,27,F,single,SEOL,college,29800,0,25400,0,0,0,70300,3,281233.0,10,623603,10
1962,1963,27,F,single,SEOL,university,0,0,22400,0,0,0,73400,2,274555.0,2,418073,13
1963,1964,26,F,single,SEOL,university,0,0,0,0,0,0,0,1,279555.0,2,369327,28
1964,1965,26,F,single,SEOL,university,23000,0,22200,0,0,0,0,4,228576.0,11,208011,11
1965,1966,27,F,single,SEOL,university,21400,0,21800,0,40000,0,0,5,278282.0,8,480457,8
1966,1967,26,F,single,SEOL,college,23000,0,15800,0,0,0,93900,3,229796.0,4,387355,7
1967,1968,27,F,single,SEOL,university,0,0,26800,0,0,0,94900,2,244203.0,6,333388,20
1968,1969,26,F,single,SEOL,university,0,0,30900,0,0,0,0,3,267972.0,10,314961,10
1969,1970,26,F,single,SEOL,college,24400,39800,24600,0,0,0,0,5,246407.0,6,229063,10
1970,1971,26,F,single,SEOL,master,26300,0,0,0,0,146500,80100,3,248741.0,8,234218,10
1971,1972,27,F,single,SEOL,university,21800,0,16000,0,0,0,0,4,237688.0,9,414634,20
1972,1973,27,F,single,SEOL,university,0,0,23100,0,0,0,81300,4,247165.0,16,667801,10
1973,1974,26,F,single,SEOL,college,0,0,21000,0,0,0,0,3,267482.0,8,251628,7
1974,1975,26,F,single,SEOL,university,26300,0,24500,0,0,0,0,4,288032.0,11,359195,10
1975,1976,26,F,single,SEOL,university,26000,0,20400,0,0,0,77200,4,265724.0,4,382300,10
1976,1977,27,F,single,SEOL,university,21800,0,21400,0,39000,0,0,4,261151.0,8,589904,7
1977,1978,27,F,single,SEOL,university,0,0,0,0,0,0,0,1,282724.0,2,317883,11
1978,1979,27,F,single,SEOL,college,0,48400,21200,0,0,132100,94300,4,237766.0,14,274642,10
1979,1980,26,F,single,SEOL,master,24800,0,15800,0,0,0,0,5,240193.0,9,456647,11
1980,1981,26,F,single,SEOL,master,23000,0,18400,0,0,0,0,4,235972.0,7,243787,10
1981,1982,26,F,single,SEOL,college,20400,0,20500,0,0,0,0,3,273245.0,8,440279,25
1982,1983,27,F,single,SEOL,university,0,0,29200,0,0,0,0,2,269485.0,14,507135,7
1983,1984,26,F,single,SEOL,university,0,0,18700,0,0,0,0,3,211674.0,15,77372,2
1984,1985,27,F,single,SEOL,university,42400,0,0,0,28000,0,0,3,248661.0,1,428901,8
1985,1986,27,F,single,SEOL,university,35500,0,32800,0,0,0,0,4,209700.0,12,339866,10
1986,1987,27,F,single,SEOL,university,27500,0,30400,0,0,0,0,4,269493.0,11,431506,2
1987,1988,26,F,single,SEOL,university,0,26300,30700,0,0,130000,0,3,300368.0,10,526810,13
1988,1989,27,F,single,SEOL,university,0,0,14100,0,0,115500,0,3,262189.0,14,300420,8
1989,1990,27,F,single,SEOL,university,24600,0,23000,0,0,0,0,4,282572.0,13,429078,10
1990,1991,27,F,single,SEOL,university,23300,0,21600,0,0,0,0,3,262338.0,2,402010,7
1991,1992,27,F,single,SEOL,university,25500,0,0,0,0,0,0,2,276895.0,3,665523,5
1992,1993,26,F,single,SEOL,university,0,0,18900,0,0,0,0,2,191152.0,3,464358,7
1993,1994,27,F,single,SEOL,university,0,0,20800,0,0,0,0,4,240304.0,2,173006,10
1994,1995,27,F,single,SEOL,university,31000,0,43500,0,0,390300,0,4,295375.0,1,218537,10
1995,1996,27,F,single,SEOL,university,24400,0,23700,0,0,0,0,4,263213.0,4,424731,10
1996,1997,26,F,single,SEOL,university,22900,34800,20200,0,0,0,0,4,249379.0,7,407299,10
1997,1998,27,F,single,SEOL,university,0,0,28300,0,0,101400,0,2,249447.0,2,152893,11
1998,1999,27,F,single,SEOL,college,0,0,0,0,0,0,68800,2,217004.0,5,205754,5
1999,2000,26,F,single,SEOL,university,20300,0,18500,0,0,0,0,4,245786.0,12,215854,8
2000,2001,28,F,single,GYNG,college,29100,0,42000,0,31000,175100,0,11,259972.0,28,194342,5
2001,2002,28,F,single,GYNG,university,21100,0,18100,0,0,0,0,4,232832.0,29,369564,5
2002,2003,27,F,single,GYNG,university,0,0,29600,0,0,0,0,2,241485.0,35,494046,2
2003,2004,27,F,single,GYNG,university,0,0,20800,0,0,0,0,3,220995.0,26,223458,10
2004,2005,27,F,single,GYNG,university,22600,0,17900,0,0,0,0,4,246008.0,28,236711,4
2005,2006,28,F,divorced,GYNG,university,24300,37600,0,0,0,188000,0,4,226877.0,25,316551,13
2006,2007,27,F,single,GYNG,university,23000,0,24700,0,0,0,0,3,237396.0,27,361029,10
2007,2008,28,F,single,GYNG,university,0,0,32000,0,0,0,0,3,246489.0,25,523438,7
2008,2009,27,F,single,GYNG,university,0,0,23700,0,0,0,0,2,205758.0,25,315754,7
2009,2010,28,F,single,GYNG,university,28600,0,21900,0,0,0,0,4,272263.0,23,487703,10
2010,2011,28,F,single,GYNG,university,27200,0,24900,0,0,0,0,4,245807.0,25,538028,4
2011,2012,28,F,single,GYNG,university,26500,0,25800,0,0,0,0,3,241162.0,28,355982,13
2012,2013,27,F,single,GYNG,university,0,0,0,0,0,0,0,2,277941.0,26,186916,7
2013,2014,28,F,single,GYNG,university,0,0,23400,0,0,108500,0,3,255623.0,17,289254,10
2014,2015,28,F,single,GYNG,university,25400,35000,27500,0,0,0,0,11,259761.0,22,282480,2
2015,2016,28,F,single,GYNG,university,23200,0,23700,0,0,0,81700,4,251892.0,27,163971,13
2016,2017,28,F,single,GYNG,university,23800,0,27300,0,0,0,0,4,272502.0,31,501340,8
2017,2018,27,F,single,GYNG,university,0,0,43800,0,0,0,0,3,262029.0,31,401001,9
2018,2019,27,F,single,GYNG,university,0,0,34400,0,0,0,0,2,272773.0,24,420086,10
2019,2020,28,F,single,GYNG,college,24700,0,0,0,0,0,0,3,224034.0,26,319856,13
2020,2021,28,F,single,GYNG,university,23000,0,17100,0,0,328900,0,4,225553.0,24,19490,11
2021,2022,27,F,single,GYNG,university,43900,0,28100,0,0,0,0,4,257018.0,19,486850,10
2022,2023,27,F,single,GYNG,university,0,0,30100,0,0,0,0,3,266746.0,29,374963,8
2023,2024,28,F,single,GYNG,university,0,27000,37700,0,0,0,0,3,245489.0,29,233168,11
2024,2025,27,F,single,GYNG,college,22400,0,25200,0,0,0,0,4,219969.0,24,330347,10
2025,2026,27,F,single,GYNG,university,23000,0,29700,0,0,0,0,3,200574.0,23,235076,2
2026,2027,28,F,single,GYNG,university,22300,0,0,0,0,0,87600,3,238930.0,28,200212,11
2027,2028,28,F,single,GYNG,university,0,0,19400,0,0,0,0,2,275138.0,24,268803,5
2028,2029,27,F,single,GYNG,university,0,0,19500,0,0,0,0,4,229228.0,12,364518,10
2029,2030,28,F,single,GYNG,university,23000,0,28500,0,0,0,0,4,184774.0,30,222380,5
2030,2031,28,F,single,GYNG,university,23000,0,21300,0,0,145400,0,4,217818.0,31,341388,4
2031,2032,28,F,single,GYNG,university,29400,0,28200,0,0,157000,84000,3,291114.0,30,678229,10
2032,2033,28,F,single,GYNG,university,0,44200,30800,0,0,113100,0,4,259149.0,33,378564,11
2033,2034,27,F,single,GYNG,university,0,0,0,0,28000,172400,0,1,224060.0,21,242001,12
2034,2035,27,F,single,GYNG,university,20700,0,16900,0,0,0,0,4,247894.0,30,211841,8
2035,2036,28,F,divorced,GYNG,college,23000,0,19400,0,0,0,0,10,231406.0,31,604689,13
2036,2037,28,F,single,GYNG,college,25700,0,22500,0,0,0,0,3,260361.0,23,344781,23
2037,2038,27,F,single,GYNG,university,0,0,14000,0,0,0,0,3,214393.0,12,299409,8
2038,2039,28,F,divorced,GYNG,university,0,0,35500,0,0,0,0,3,275016.0,28,547968,8
2039,2040,28,F,single,GYNG,university,23000,0,26500,0,0,0,113400,4,245554.0,29,448685,11
2040,2041,28,F,single,GYNG,college,26000,0,0,0,0,101400,79800,3,257957.0,22,361875,4
2041,2042,28,F,single,GYNG,university,32700,48400,37200,0,0,0,0,4,302635.0,28,480390,14
2042,2043,27,F,single,GYNG,university,0,0,22600,0,0,0,0,4,208152.0,27,247687,11
2043,2044,28,F,single,GYNG,college,0,0,19100,0,0,0,0,2,198405.0,30,374211,8
2044,2045,28,F,single,GYNG,university,23100,0,27300,0,0,0,0,4,256844.0,26,276034,10
2045,2046,28,F,single,GYNG,master,0,0,22100,0,0,0,0,2,225957.0,32,209390,7
2046,2047,28,F,married,GYNG,master,24000,0,30700,0,0,0,0,3,250162.0,30,257454,10
2047,2048,28,F,single,GYNG,university,0,0,0,0,0,0,71500,2,283534.0,28,482281,11
2048,2049,27,F,single,GYNG,university,0,0,29900,0,0,0,0,3,237482.0,24,483256,9
2049,2050,28,F,married,GYNG,phd,26400,0,22800,0,0,0,111300,11,242002.86763334105,32,294198,4
2050,2051,28,F,single,GYNG,college,32700,35000,26200,0,0,0,0,11,270423.0,20,660347,16
2051,2052,27,F,single,GYNG,university,20700,0,15100,0,0,0,0,4,217453.0,32,405862,10
2052,2053,27,F,single,GYNG,college,0,0,41600,0,0,0,0,2,274459.0,30,423197,13
2053,2054,27,F,single,GYNG,university,0,0,25900,0,0,0,0,2,210022.0,30,385727,7
2054,2055,28,F,single,GYNG,college,20500,0,0,0,0,0,0,3,281228.0,22,413881,8
2055,2056,28,F,single,GYNG,university,23100,0,19400,0,0,147300,0,4,250249.0,22,433781,13
2056,2057,28,F,single,GYNG,university,44000,0,35200,0,0,118200,0,4,218680.0,21,356455,12
2057,2058,27,F,single,GYNG,university,0,0,21600,0,0,0,0,2,239616.0,36,303778,5
2058,2059,27,F,single,GYNG,university,0,0,24500,0,0,0,0,3,261356.0,27,414037,6
2059,2060,28,F,single,GYNG,university,37000,20400,31800,0,0,0,0,10,243687.0,28,66896,11
2060,2061,28,F,single,GYNG,college,33600,0,42800,0,0,96000,0,4,295202.0,25,424021,5
2061,2062,28,F,single,GYNG,college,23000,0,0,0,0,0,0,3,207708.0,20,17184,6
2062,2063,28,F,single,GYNG,college,0,0,20100,0,0,132800,0,3,232612.0,24,348469,10
2063,2064,28,F,single,GYNG,university,0,0,29600,0,0,0,0,4,256230.0,24,248642,6
2064,2065,28,F,single,GYNG,university,52200,0,43500,0,0,300500,87600,4,271351.0,33,531894,13
2065,2066,27,F,single,GYNG,university,21500,0,38300,0,0,0,0,4,248741.0,21,422455,6
2066,2067,28,F,single,GYNG,university,30600,0,37000,0,0,0,0,4,304917.0,24,450977,10
2067,2068,28,F,single,GYNG,university,0,0,31600,0,0,0,0,3,228543.0,23,263636,10
2068,2069,27,F,single,GYNG,university,0,21500,0,0,27000,0,0,3,251843.0,24,228310,5
2069,2070,28,F,single,GYNG,university,27200,0,38200,0,0,0,0,4,233218.0,21,684052,7
2070,2071,27,F,single,GYNG,university,40700,0,21600,0,0,0,0,11,238109.0,28,282730,13
2071,2072,27,F,single,GYNG,university,23000,0,20200,0,0,0,66000,4,216212.0,21,459638,15
2072,2073,27,F,single,GYNG,university,0,0,35800,0,0,0,0,3,220090.0,23,176876,8
2073,2074,27,F,single,GYNG,college,0,0,35300,0,34000,0,0,3,289368.0,28,348841,7
2074,2075,27,F,single,GYNG,university,23000,0,17900,0,0,0,0,4,208732.0,25,307956,10
2075,2076,27,F,single,GYNG,university,23600,0,0,0,21000,0,69700,3,240328.0,19,213604,10
2076,2077,27,F,single,GYNG,college,22000,0,36400,0,0,101900,0,4,221164.0,24,469923,11
2077,2078,28,F,single,GYNG,university,0,21200,27400,0,0,156400,0,4,213986.0,26,230420,11
2078,2079,27,F,single,GYNG,university,0,0,36100,0,29000,0,0,2,251707.0,26,311467,27
2079,2080,27,F,single,GYNG,university,23000,0,39900,0,0,0,71000,4,230565.0,26,362315,13
2080,2081,27,F,single,GYNG,university,23000,0,20300,0,0,0,0,4,219157.0,25,247761,6
2081,2082,28,F,single,GYNG,university,24800,0,31200,0,0,0,0,4,219276.0,26,503568,13
2082,2083,28,F,single,GYNG,master,0,0,0,0,0,0,0,1,237165.0,40,249978,2
2083,2084,27,F,single,GYNG,college,0,0,17300,0,0,0,0,2,232051.0,32,443739,7
2084,2085,28,F,single,GYNG,college,32100,0,29800,0,0,0,0,12,285201.0,23,443660,11
2085,2086,27,F,single,GYNG,university,22000,0,27700,0,0,0,0,4,233235.0,33,355684,4
2086,2087,28,F,single,GYNG,university,23200,27900,25400,0,0,0,0,4,256990.0,26,392214,6
2087,2088,28,F,single,GYNG,college,0,0,26000,0,0,0,0,2,260679.0,29,594469,6
2088,2089,27,F,single,GYNG,university,0,0,22600,0,0,0,111900,2,251880.0,23,325961,7
2089,2090,28,F,single,GYNG,college,23000,0,0,0,38000,0,76800,2,277942.0,36,222010,5
2090,2091,28,F,divorced,GYNG,university,28600,0,34900,0,0,0,0,4,241116.0,26,323116,4
2091,2092,28,F,single,GYNG,university,23400,0,35100,0,0,0,0,12,273686.0,26,567231,11
2092,2093,28,F,single,GYNG,university,0,0,28900,0,0,0,70600,2,239245.0,29,522594,4
2093,2094,27,F,single,GYNG,college,0,0,22800,0,0,0,0,3,278635.0,20,485181,14
2094,2095,27,F,single,GYNG,university,23000,0,17200,0,0,0,0,3,262335.0,21,618025,10
2095,2096,28,F,single,GYNG,phd,20600,38900,29500,0,0,0,0,11,237120.0,22,367246,5
2096,2097,27,F,single,GYNG,university,27300,0,0,0,0,0,64800,3,282142.0,26,462261,3
2097,2098,28,F,single,GYNG,university,0,0,26300,0,0,0,0,2,204279.0,29,299157,10
2098,2099,28,F,single,GYNG,college,0,0,17000,0,0,0,0,4,206359.0,28,288533,11
2099,2100,28,F,single,GYNG,college,22100,0,33500,0,0,0,0,4,271523.0,23,400600,11
2100,2101,27,F,single,GYNG,university,35600,0,10800,0,0,0,0,4,198044.0,29,433440,8
2101,2102,28,F,single,GYNG,university,23000,0,21400,0,0,0,69000,4,232477.0,20,459365,11
2102,2103,27,F,single,GYNG,university,0,0,23600,0,36000,0,0,2,289783.0,32,541866,7
2103,2104,27,F,single,GYNG,university,0,0,0,0,29000,125600,92600,1,254644.0,25,272884,8
2104,2105,28,F,single,GYNG,university,26100,37500,31100,0,0,0,80300,11,261832.0,27,419419,13
2105,2106,28,F,single,GYNG,university,30700,0,31600,0,0,0,109500,13,306845.0,23,469805,6
2106,2107,28,F,single,GYNG,master,25000,0,56100,0,0,0,0,3,222758.0,30,443839,11
2107,2108,28,F,single,GYNG,university,0,0,29000,0,0,0,0,2,266079.0,20,257929,2
2108,2109,28,F,single,GYNG,university,0,0,25100,0,0,0,0,3,239230.0,33,337035,8
2109,2110,27,F,single,GYNG,college,22100,0,36400,0,0,0,0,4,240592.0,28,209185,10
2110,2111,28,F,single,GYNG,university,23000,0,0,0,0,0,0,2,245382.0,34,536037,8
2111,2112,28,F,single,GYNG,university,20900,0,32100,0,0,0,0,3,228434.0,25,445165,5
2112,2113,28,F,single,GYNG,university,0,0,18200,0,0,0,0,3,296165.0,18,215358,10
2113,2114,28,F,single,GYNG,university,0,24400,30400,0,0,0,0,3,201036.0,32,249307,10
2114,2115,27,F,single,GYNG,university,21200,0,22600,0,0,0,0,4,221867.0,24,407041,10
2115,2116,27,F,single,GYNG,college,28400,0,37700,0,32000,157100,0,4,259913.0,26,301071,13
2116,2117,27,F,single,GYNG,university,23000,0,26100,0,0,0,0,4,207589.0,27,342486,14
2117,2118,28,F,single,GYNG,university,0,0,0,0,0,0,141300,1,270708.0,32,311615,7
2118,2119,27,F,single,GYNG,university,0,0,24200,0,0,0,0,3,236579.0,24,221923,10
2119,2120,27,F,single,GYNG,university,21500,0,13000,0,0,0,0,10,231604.0,25,68593,13
2120,2121,28,F,single,GYNG,university,23700,0,37200,0,0,0,82200,4,254739.0,25,337044,10
2121,2122,28,F,single,GYNG,college,21800,0,32500,0,0,0,0,3,216564.0,31,308935,4
2122,2123,27,F,single,GYNG,college,0,41700,16100,0,34000,0,0,4,260508.0,25,267906,10
2123,2124,27,F,single,GYNG,university,0,0,39700,0,0,0,0,2,283713.0,20,535016,9
2124,2125,28,F,single,GYNG,college,25100,0,0,0,0,0,0,3,269132.0,33,167896,10
2125,2126,28,F,single,GYNG,university,27700,0,27900,0,0,0,0,4,231116.0,24,487239,16
2126,2127,27,F,single,GYNG,college,21700,0,34000,0,0,0,0,12,254820.0,27,395745,3
2127,2128,28,F,single,GYNG,university,0,0,30500,0,0,0,0,3,234659.0,20,445545,10
2128,2129,28,F,single,GYNG,master,0,0,60200,0,30000,0,0,3,280375.0,24,280846,10
2129,2130,27,F,single,GYNG,college,27200,0,24900,0,34000,0,0,4,277715.0,23,452799,8
2130,2131,28,F,single,GYNG,college,23000,0,33000,0,0,0,0,4,225947.0,24,284810,7
2131,2132,28,F,single,GYNG,university,24800,40800,0,0,0,0,78700,4,269708.0,25,638788,10
2132,2133,28,F,single,GYNG,university,0,0,22500,0,0,0,0,3,247745.0,26,258286,7
2133,2134,27,F,single,GYNG,university,0,0,24300,0,0,0,0,3,227330.0,26,247195,11
2134,2135,28,F,single,GYNG,university,21900,0,30300,0,0,0,0,4,239118.0,23,297010,10
2135,2136,27,F,single,GYNG,university,45100,0,23900,0,0,0,0,4,290991.0,23,310244,10
2136,2137,27,F,single,GYNG,university,29000,0,27100,0,0,0,0,3,254857.0,29,555280,20
2137,2138,27,F,single,GYNG,university,0,0,38700,0,35000,0,0,3,273821.0,21,267806,26
2138,2139,28,F,single,GYNG,university,0,0,0,0,0,0,0,1,250818.0,28,515861,21
2139,2140,27,F,single,GYNG,university,33400,0,15500,0,0,0,0,4,220573.0,22,509826,6
2140,2141,28,F,single,GYNG,master,31200,42700,45700,0,0,124500,0,14,286102.8956040547,22,142691,14
2141,2142,28,F,single,GYNG,university,25600,0,38600,0,0,0,0,3,240307.0,27,501001,23
2142,2143,27,F,single,GYNG,university,0,0,31900,0,0,0,0,3,231392.0,25,263652,8
2143,2144,27,F,single,GYNG,university,0,0,23700,0,0,215300,0,3,193214.0,30,243619,10
2144,2145,28,F,single,GYNG,university,23000,0,29300,0,0,0,0,3,225268.0,32,246799,8
2145,2146,28,F,single,GYNG,university,23000,0,0,0,0,0,110500,3,219818.0,30,217360,21
2146,2147,27,F,single,GYNG,university,23000,0,24000,0,37000,0,0,3,280840.0,21,301155,2
2147,2148,28,F,single,GYNG,university,0,0,32300,0,0,0,0,4,264301.0,27,299784,11
2148,2149,27,F,single,GYNG,college,0,0,20100,0,32000,0,0,2,259164.0,37,293695,5
2149,2150,28,F,single,GYNG,university,25100,43800,21900,0,0,0,100100,10,254910.0,19,419261,10
2150,2151,28,F,single,GYNG,university,21800,0,24100,0,0,0,82700,3,270242.0,30,514546,8
2151,2152,26,F,single,GYNG,college,28200,0,35900,0,32000,0,0,4,262997.0,26,464685,7
2152,2153,27,F,single,GYNG,college,0,0,0,0,34000,0,81000,1,277315.0,25,181533,18
2153,2154,28,F,single,GYNG,college,0,0,29100,0,0,0,152700,2,260573.0,28,282376,3
2154,2155,28,F,single,GYNG,university,23000,0,15500,0,0,0,0,10,220661.0,34,106468,10
2155,2156,28,F,single,GYNG,university,32800,0,28400,0,48000,0,0,4,290920.0,27,333306,7
2156,2157,28,F,single,GYNG,university,45600,0,32200,0,0,0,0,3,253443.0,26,588456,26
2157,2158,27,F,single,GYNG,university,0,0,38200,0,0,0,0,2,268228.0,31,430210,7
2158,2159,27,F,single,GYNG,university,0,49400,28300,0,0,204500,77300,3,252604.0,25,474151,5
2159,2160,27,F,single,GYNG,college,33100,0,0,0,0,0,160400,3,284540.0,29,168762,5
2160,2161,27,F,single,GYNG,university,23000,0,21600,0,0,0,0,4,230524.0,21,269010,11
2161,2162,27,F,single,GYNG,university,26800,0,25400,0,32000,0,0,4,267382.0,26,115726,8
2162,2163,28,F,married,GYNG,master,0,0,29200,0,0,0,0,3,232118.0,23,222508,16
2163,2164,28,F,single,GYNG,university,0,0,20200,0,26000,112400,0,3,249920.0,21,267518,9
2164,2165,27,F,single,GYNG,university,31700,0,29100,0,0,0,88900,4,269874.0,21,473028,13
2165,2166,28,F,single,GYNG,college,22900,0,29500,0,24000,0,0,4,233744.0,20,216211,10
2166,2167,28,F,single,GYNG,university,23000,0,0,0,0,0,0,3,237786.0,22,346276,10
2167,2168,28,F,single,GYNG,master,0,41100,29800,0,0,0,0,4,242702.0,24,354822,6
2168,2169,28,F,single,GYNG,university,0,0,30900,0,30000,393200,0,4,243541.0,23,398251,15
2169,2170,28,F,single,GYNG,master,22400,0,33500,0,0,0,0,4,251089.0,30,205911,13
2170,2171,27,F,single,GYNG,university,21700,0,16500,0,0,0,0,4,236702.0,31,273967,8
2171,2172,28,F,divorced,GYNG,university,22000,0,22000,0,0,0,76100,4,236660.0,25,348504,11
2172,2173,27,F,married,GYNG,master,0,0,30600,0,0,0,0,3,242338.0,27,458970,10
2173,2174,27,F,single,GYNG,master,0,0,0,0,0,0,89500,2,221988.0,29,239339,7
2174,2175,28,F,single,GYNG,university,25500,0,34400,0,0,0,82800,4,248945.0,32,297709,13
2175,2176,28,F,single,GYNG,university,34100,0,25900,0,32000,0,0,4,259882.0,35,286718,8
